true_similarity,predicted_similarity,model,seed,pair_idx
0.35185185185185186,0.30434566098085414,ADMM,0,1076
0.21052631578947367,0.23667014117598448,ADMM,0,1077
0.40740740740740744,0.383474550293722,ADMM,0,1078
0.5089285714285714,0.4819487226870127,ADMM,0,1079
0.3275862068965517,0.3575496014924405,ADMM,0,1080
0.33333333333333326,0.2926940337719554,ADMM,0,1081
0.5350877192982456,0.5464648647269796,ADMM,0,1082
0.2321428571428572,0.38515985377745554,ADMM,0,1083
0.7131147540983607,0.6227855471390592,ADMM,0,1084
0.2583333333333333,0.3073426268294276,ADMM,0,1085
0.2232142857142857,0.21919333038164696,ADMM,0,1086
0.3679245283018868,0.3816379757546725,ADMM,0,1087
0.5,0.4744466672106615,ADMM,0,1088
0.2767857142857143,0.25088103701393644,ADMM,0,1089
0.22499999999999998,0.26343270019117737,ADMM,0,1090
0.1071428571428571,0.1711831959571065,ADMM,0,1091
0.3771929824561404,0.32346724635807766,ADMM,0,1092
0.5,0.48480802751689084,ADMM,0,1093
0.1517857142857143,0.20829259384506876,ADMM,0,1094
0.2685185185185186,0.17429486769328642,ADMM,0,1095
0.22413793103448276,0.3520704376258635,ADMM,0,1096
0.2407407407407407,0.2703716535265498,ADMM,0,1097
0.32692307692307687,0.22743541012889099,ADMM,0,1098
0.2931034482758621,0.2376996104654816,ADMM,0,1099
0.5847457627118644,0.5673901373615647,ADMM,0,1100
0.4,0.5190268228168511,ADMM,0,1101
0.2807017543859649,0.4678116149080666,ADMM,0,1102
0.3157894736842105,0.3089432880578142,ADMM,0,1103
0.2894736842105263,0.3837339561680417,ADMM,0,1104
0.3275862068965517,0.35326891232328633,ADMM,0,1105
0.3706896551724138,0.42053309114639215,ADMM,0,1106
0.2586206896551724,0.40731505978938637,ADMM,0,1107
0.24545454545454548,0.4401258988990666,ADMM,0,1108
0.49056603773584906,0.4307229724242584,ADMM,0,1109
0.3706896551724138,0.3756696635225966,ADMM,0,1110
0.5089285714285714,0.5073435644360721,ADMM,0,1111
0.5267857142857143,0.47038445518357597,ADMM,0,1112
0.4385964912280702,0.47976245573489307,ADMM,0,1113
0.13709677419354838,0.2451470043746082,ADMM,0,1114
0.43442622950819665,0.4667981288941867,ADMM,0,1115
0.3482142857142857,0.3821368705496596,ADMM,0,1116
0.16393442622950816,0.26281272731248256,ADMM,0,1117
0.2966101694915254,0.24568584933267737,ADMM,0,1118
0.532258064516129,0.5890465588284666,ADMM,0,1119
0.631578947368421,0.6709796743340753,ADMM,0,1120
0.3181818181818181,0.35744222755003263,ADMM,0,1121
0.27692307692307694,0.2565475210020218,ADMM,0,1122
0.3125,0.2816981768494406,ADMM,0,1123
0.4482758620689655,0.3967350780899529,ADMM,0,1124
0.4385964912280702,0.5446444950319879,ADMM,0,1125
0.2068965517241379,0.23705974866967336,ADMM,0,1126
0.7545454545454545,0.5632435660889744,ADMM,0,1127
0.1692307692307693,0.2466017958388738,SPoSE,0,0
0.8507462686567164,0.9171814984624003,SPoSE,0,1
0.24626865671641784,0.24916742044248044,SPoSE,0,2
0.1691176470588236,0.14598710693661132,SPoSE,0,3
0.09848484848484851,0.11011060610368124,SPoSE,0,4
0.040983606557377095,0.0708319895970852,SPoSE,0,5
0.543859649122807,0.625790778888551,SPoSE,0,6
0.25,0.3219269254898952,SPoSE,0,7
0.3305084745762712,0.33417558393970387,SPoSE,0,8
0.3671875,0.22086815904643678,SPoSE,0,9
0.8484848484848485,0.8549202472435068,SPoSE,0,10
0.2033898305084746,0.12493266699146031,SPoSE,0,11
0.5970149253731343,0.6283368509936256,SPoSE,0,12
0.1311475409836066,0.1532122650406173,SPoSE,0,13
0.48461538461538467,0.5316114300785847,SPoSE,0,14
0.3046875,0.1867447920126272,SPoSE,0,15
0.140625,0.11202790394840992,SPoSE,0,16
0.26190476190476186,0.1738358089140656,SPoSE,0,17
0.24590163934426235,0.21087481862452762,SPoSE,0,18
0.11904761904761907,0.09456532452947657,SPoSE,0,19
0.07627118644067798,0.09638314251131064,SPoSE,0,20
0.38983050847457634,0.27649253117270944,SPoSE,0,21
0.05084745762711862,0.10285416203099469,SPoSE,0,22
0.17796610169491522,0.13628435453166207,SPoSE,0,23
0.16393442622950816,0.10888757685427355,SPoSE,0,24
0.0757575757575758,0.11351076077085882,SPoSE,0,25
0.08870967741935487,0.09488733878133045,SPoSE,0,26
0.1428571428571428,0.11331039628265377,SPoSE,0,27
0.17796610169491522,0.1549515461884463,SPoSE,0,28
0.11538461538461542,0.07684824844990482,SPoSE,0,29
0.08196721311475408,0.08937045357247643,SPoSE,0,30
0.1724137931034483,0.21756643183117055,SPoSE,0,31
0.14655172413793105,0.12639634742908493,SPoSE,0,32
0.056451612903225756,0.09965816280550006,SPoSE,0,33
0.0793650793650793,0.1022255303979005,SPoSE,0,34
0.3571428571428572,0.37169144811015786,SPoSE,0,35
0.4076923076923077,0.4380449050032817,SPoSE,0,36
0.16363636363636358,0.12099056515854972,SPoSE,0,37
0.12068965517241381,0.1838841764353973,SPoSE,0,38
0.19166666666666665,0.12992730657012352,SPoSE,0,39
0.11111111111111116,0.1125283909732183,SPoSE,0,40
0.08771929824561409,0.11596309544542417,SPoSE,0,41
0.08208955223880599,0.08230802202925772,SPoSE,0,42
0.265625,0.3049359381150859,SPoSE,0,43
0.17460317460317465,0.10174942963609541,SPoSE,0,44
0.15000000000000002,0.10500021697990772,SPoSE,0,45
0.23809523809523814,0.15320036540835266,SPoSE,0,46
0.3181818181818181,0.3339188769769699,SPoSE,0,47
0.9761904761904762,0.9724664008779231,SPoSE,0,48
0.10185185185185186,0.12335056161062748,SPoSE,0,49
0.19444444444444442,0.11278164873100535,SPoSE,0,50
0.11016949152542377,0.09248436153151253,SPoSE,0,51
0.3070175438596492,0.31695931395750515,SPoSE,0,52
0.10526315789473684,0.11728283298851748,SPoSE,0,53
0.12878787878787878,0.11479714972340363,SPoSE,0,54
0.0636363636363636,0.10850977632128252,SPoSE,0,55
0.14754098360655732,0.19937067140557932,SPoSE,0,56
0.5172413793103449,0.49629248925174263,SPoSE,0,57
0.0803571428571429,0.09878265197683499,SPoSE,0,58
0.16666666666666663,0.09958622709953681,SPoSE,0,59
0.10833333333333339,0.08483099943734358,SPoSE,0,60
0.05555555555555558,0.10598752507949552,SPoSE,0,61
0.20491803278688525,0.16049166827580036,SPoSE,0,62
0.045454545454545414,0.07109149859531157,SPoSE,0,63
0.211864406779661,0.10526339077063593,SPoSE,0,64
0.3015873015873016,0.27342775401457936,SPoSE,0,65
0.2053571428571428,0.12411858293585863,SPoSE,0,66
0.42105263157894735,0.438551825531557,SPoSE,0,67
0.12280701754385959,0.12680653048759843,SPoSE,0,68
0.3090909090909091,0.3235114693968455,SPoSE,0,69
0.05833333333333335,0.092419882424592,SPoSE,0,70
0.1272727272727272,0.11456150646980634,SPoSE,0,71
0.19354838709677424,0.1081560559402994,SPoSE,0,72
0.07499999999999996,0.10629086816716804,SPoSE,0,73
0.06779661016949157,0.11709448115137337,SPoSE,0,74
0.07627118644067798,0.08482983872716042,SPoSE,0,75
0.1637931034482758,0.11101825107497593,SPoSE,0,76
0.17272727272727273,0.1872741609121116,SPoSE,0,77
0.06034482758620685,0.10245627783545208,SPoSE,0,78
0.15000000000000002,0.09466610934468411,SPoSE,0,79
0.435483870967742,0.2772965355808226,SPoSE,0,80
0.5526315789473685,0.5651286206323626,SPoSE,0,81
0.06666666666666665,0.07049711962390454,SPoSE,0,82
0.08196721311475408,0.10792387332016368,SPoSE,0,83
0.2589285714285714,0.4070271862072363,SPoSE,0,84
0.1272727272727272,0.08750711756297423,SPoSE,0,85
0.15322580645161288,0.17048078007095785,SPoSE,0,86
0.13559322033898302,0.14298228438226127,SPoSE,0,87
0.07547169811320753,0.09850845924641374,SPoSE,0,88
0.07894736842105265,0.10046238489564316,SPoSE,0,89
0.05737704918032782,0.09843019488643877,SPoSE,0,90
0.07499999999999996,0.09437316154569968,SPoSE,0,91
0.10909090909090913,0.11185469992543008,SPoSE,0,92
0.3363636363636364,0.2947516675692295,SPoSE,0,93
0.11016949152542377,0.18110662193883087,SPoSE,0,94
0.1484375,0.12421448015980435,SPoSE,0,95
0.09677419354838712,0.07852276464719196,SPoSE,0,96
0.5338983050847458,0.7899423700755278,SPoSE,0,97
0.35964912280701755,0.4971352728431982,SPoSE,0,98
0.16666666666666663,0.15670259247594528,SPoSE,0,99
0.08771929824561409,0.19136122905901068,SPoSE,0,100
0.7583333333333333,0.7986893273360084,SPoSE,0,101
0.10833333333333339,0.11381056749729367,SPoSE,0,102
0.47413793103448276,0.4302766658433323,SPoSE,0,103
0.15254237288135597,0.13553963790805068,SPoSE,0,104
0.3508771929824561,0.535483134474832,SPoSE,0,105
0.23684210526315785,0.2999594374693601,SPoSE,0,106
0.14406779661016955,0.14929024236503577,SPoSE,0,107
0.2192982456140351,0.2742457330575176,SPoSE,0,108
0.1929824561403508,0.20691983649750284,SPoSE,0,109
0.1160714285714286,0.08634193370349186,SPoSE,0,110
0.1271186440677966,0.1310863362910153,SPoSE,0,111
0.24561403508771928,0.2878067873049558,SPoSE,0,112
0.07499999999999996,0.09051494272761847,SPoSE,0,113
0.15254237288135597,0.15024943677552974,SPoSE,0,114
0.12962962962962965,0.11912273620122468,SPoSE,0,115
0.13636363636363635,0.12666245927185643,SPoSE,0,116
0.0862068965517242,0.11113433285103493,SPoSE,0,117
0.10344827586206895,0.12144012391102017,SPoSE,0,118
0.2894736842105263,0.32238459549199366,SPoSE,0,119
0.09090909090909094,0.10347474209254935,SPoSE,0,120
0.11206896551724133,0.1011218740653079,SPoSE,0,121
0.17272727272727273,0.1738143789598354,SPoSE,0,122
0.20454545454545459,0.10818325248643412,SPoSE,0,123
0.07894736842105265,0.1862791210772055,SPoSE,0,124
0.1694915254237288,0.1387507502228927,SPoSE,0,125
0.44067796610169485,0.33267920475645485,SPoSE,0,126
0.46825396825396826,0.439174967373284,SPoSE,0,127
0.13157894736842102,0.13111755036393732,SPoSE,0,128
0.2033898305084746,0.18167987931232196,SPoSE,0,129
0.21311475409836067,0.09572301075017321,SPoSE,0,130
0.0862068965517242,0.10727988616267828,SPoSE,0,131
0.05263157894736836,0.12006381040856695,SPoSE,0,132
0.1311475409836066,0.08994129943342374,SPoSE,0,133
0.18333333333333335,0.3070693779582069,SPoSE,0,134
0.0847457627118644,0.10582771339713384,SPoSE,0,135
0.15740740740740744,0.07812308056474908,SPoSE,0,136
0.13157894736842102,0.14639932018201893,SPoSE,0,137
0.0423728813559322,0.12222278042583487,SPoSE,0,138
0.17543859649122806,0.1289642046653135,SPoSE,0,139
0.07627118644067798,0.10411100497724733,SPoSE,0,140
0.2666666666666666,0.3024542870097103,SPoSE,0,141
0.09259259259259256,0.12408121675194077,SPoSE,0,142
0.23275862068965514,0.13914014461053806,SPoSE,0,143
0.09999999999999998,0.14147970055860623,SPoSE,0,144
0.15573770491803285,0.2257815392248144,SPoSE,0,145
0.38596491228070173,0.3469994998650085,SPoSE,0,146
0.05263157894736836,0.09774284227425915,SPoSE,0,147
0.018181818181818188,0.09085280975367796,SPoSE,0,148
0.08181818181818179,0.07965578821543559,SPoSE,0,149
0.06140350877192979,0.11367789889922819,SPoSE,0,150
0.10526315789473684,0.13011436556016026,SPoSE,0,151
0.056451612903225756,0.08875895210351849,SPoSE,0,152
0.05084745762711862,0.10279590201803186,SPoSE,0,153
0.28688524590163933,0.2611407508844139,SPoSE,0,154
0.14655172413793105,0.14917339536558108,SPoSE,0,155
0.32407407407407407,0.3355236921057618,SPoSE,0,156
0.1339285714285714,0.15324671359689046,SPoSE,0,157
0.2909090909090909,0.26696179629200917,SPoSE,0,158
0.01754385964912286,0.10536278523873853,SPoSE,0,159
0.09166666666666667,0.12313456403736013,SPoSE,0,160
0.05084745762711862,0.10702795980702137,SPoSE,0,161
0.07758620689655171,0.10947060237614664,SPoSE,0,162
0.08064516129032262,0.12441657612566258,SPoSE,0,163
0.04385964912280704,0.10503370026899081,SPoSE,0,164
0.1428571428571428,0.14427385436625018,SPoSE,0,165
0.11818181818181817,0.16192491563592804,SPoSE,0,166
0.05263157894736836,0.1027759247382431,SPoSE,0,167
0.0431034482758621,0.10569112067514223,SPoSE,0,168
0.2457627118644068,0.23213751673300448,SPoSE,0,169
0.5258620689655172,0.6014096879896629,SPoSE,0,170
0.05737704918032782,0.08295835947773215,SPoSE,0,171
0.056451612903225756,0.11597185453632393,SPoSE,0,172
0.2543859649122807,0.3475883321357242,SPoSE,0,173
0.08196721311475408,0.09627851069747376,SPoSE,0,174
0.14655172413793105,0.17943593808595776,SPoSE,0,175
0.12280701754385959,0.1620385328740764,SPoSE,0,176
0.050000000000000044,0.10886825867767734,SPoSE,0,177
0.08196721311475408,0.1153605314524889,SPoSE,0,178
0.025423728813559365,0.11851262576975913,SPoSE,0,179
0.0267857142857143,0.10263902475086246,SPoSE,0,180
0.11904761904761907,0.12599010424164586,SPoSE,0,181
0.4732142857142857,0.49131859987549475,SPoSE,0,182
0.22499999999999998,0.1980538368322926,SPoSE,0,183
0.43965517241379315,0.33495552409349666,SPoSE,0,184
0.868421052631579,0.8393806122221206,SPoSE,0,185
0.2666666666666666,0.17812877222869694,SPoSE,0,186
0.19491525423728817,0.2123251332952313,SPoSE,0,187
0.31034482758620685,0.1916232839348302,SPoSE,0,188
0.2589285714285714,0.274086871534853,SPoSE,0,189
0.37037037037037035,0.2916296861477458,SPoSE,0,190
0.2931034482758621,0.35626645156239056,SPoSE,0,191
0.5083333333333333,0.3302729807635072,SPoSE,0,192
0.4067796610169492,0.22991311176708262,SPoSE,0,193
0.6454545454545455,0.432312481009817,SPoSE,0,194
0.32499999999999996,0.2603513279133415,SPoSE,0,195
0.5526315789473685,0.3332867505108098,SPoSE,0,196
0.2583333333333333,0.19887086275500385,SPoSE,0,197
0.14035087719298245,0.21760014169796354,SPoSE,0,198
0.6583333333333333,0.7339964336455028,SPoSE,0,199
0.2272727272727273,0.2836852415518725,SPoSE,0,200
0.5677966101694916,0.560580750356353,SPoSE,0,201
0.2727272727272727,0.21349377928145763,SPoSE,0,202
0.2592592592592593,0.20371460766119528,SPoSE,0,203
0.4298245614035088,0.31346244106914,SPoSE,0,204
0.4019607843137255,0.4145019376166991,SPoSE,0,205
0.28846153846153844,0.39742207764379844,SPoSE,0,206
0.17307692307692313,0.26056611891943526,SPoSE,0,207
0.13636363636363635,0.19772620169668328,SPoSE,0,208
0.7105263157894737,0.7886123441667058,SPoSE,0,209
0.3928571428571428,0.36967853858143984,SPoSE,0,210
0.32407407407407407,0.26624983858875445,SPoSE,0,211
0.33333333333333326,0.3429035960176399,SPoSE,0,212
0.34745762711864403,0.24779036831199652,SPoSE,0,213
0.3770491803278688,0.2820737451594458,SPoSE,0,214
0.6517857142857143,0.5891327008842547,SPoSE,0,215
0.2857142857142857,0.3569514982363724,SPoSE,0,216
0.2068965517241379,0.18793018451548643,SPoSE,0,217
0.375,0.43719690334474964,SPoSE,0,218
0.10909090909090913,0.18277878961206187,SPoSE,0,219
0.24137931034482762,0.20589338044940264,SPoSE,0,220
0.8145161290322581,0.8512019840710899,SPoSE,0,221
0.217741935483871,0.2061364552517698,SPoSE,0,222
0.2222222222222222,0.2795062429177732,SPoSE,0,223
0.2033898305084746,0.18906764450728605,SPoSE,0,224
0.3706896551724138,0.44330459529015037,SPoSE,0,225
0.23275862068965514,0.15832876139123397,SPoSE,0,226
0.7767857142857143,0.5507244704765932,SPoSE,0,227
0.6111111111111112,0.4812880153118515,SPoSE,0,228
0.3508771929824561,0.42782081401179656,SPoSE,0,229
0.15254237288135597,0.13285037382203482,SPoSE,0,230
0.1785714285714286,0.18818596523586797,SPoSE,0,231
0.3125,0.2597392978204059,SPoSE,0,232
0.27192982456140347,0.28739535854960213,SPoSE,0,233
0.2264150943396226,0.25082563889605763,SPoSE,0,234
0.2735849056603774,0.416637525739285,SPoSE,0,235
0.3728813559322034,0.4903668173016398,SPoSE,0,236
0.19444444444444442,0.33414254911521984,SPoSE,0,237
0.42592592592592593,0.5062896265644317,SPoSE,0,238
0.23636363636363633,0.3223493717205069,SPoSE,0,239
0.5081967213114754,0.45494823757882397,SPoSE,0,240
0.2457627118644068,0.25311049809371017,SPoSE,0,241
0.3392857142857143,0.3312670935060657,SPoSE,0,242
0.3571428571428572,0.2719203584012756,SPoSE,0,243
0.19166666666666665,0.24663708989439279,SPoSE,0,244
0.21818181818181814,0.2601808293714699,SPoSE,0,245
0.2767857142857143,0.34222272077478905,SPoSE,0,246
0.5089285714285714,0.6625980615837055,SPoSE,0,247
0.2543859649122807,0.26167229437644607,SPoSE,0,248
0.2622950819672132,0.45947451628696817,SPoSE,0,249
0.2192982456140351,0.2959268706512073,SPoSE,0,250
0.42592592592592593,0.4271793520217205,SPoSE,0,251
0.1416666666666666,0.2965219402786604,SPoSE,0,252
0.3839285714285714,0.3970223887768683,SPoSE,0,253
0.43103448275862066,0.5111123382282685,SPoSE,0,254
0.07894736842105265,0.10950570217064791,SPoSE,0,255
0.2457627118644068,0.3179367778977586,SPoSE,0,256
0.17272727272727273,0.23841930998600766,SPoSE,0,257
0.5648148148148148,0.3188705454988247,SPoSE,0,258
0.2068965517241379,0.24671796982752964,SPoSE,0,259
0.3017241379310345,0.3684398758632301,SPoSE,0,260
0.10833333333333339,0.23174840660549387,SPoSE,0,261
0.28181818181818175,0.29272225089092807,SPoSE,0,262
0.5263157894736842,0.5427662661580186,SPoSE,0,263
0.2547169811320755,0.34424180359168255,SPoSE,0,264
0.35849056603773577,0.4485937893826583,SPoSE,0,265
0.543859649122807,0.4761810324092281,SPoSE,0,266
0.15833333333333333,0.09485166494176042,SPoSE,0,267
0.2592592592592593,0.19190501436461502,SPoSE,0,268
0.4017857142857143,0.4701006040055047,SPoSE,0,269
0.49122807017543857,0.3699060022252775,SPoSE,0,270
0.08771929824561409,0.10808536091737898,SPoSE,0,271
0.26363636363636367,0.2887010167132976,SPoSE,0,272
0.25,0.24148469451032673,SPoSE,0,273
0.38181818181818183,0.431823143962218,SPoSE,0,274
0.5377358490566038,0.6429567120992199,SPoSE,0,275
0.47413793103448276,0.5382691560381351,SPoSE,0,276
0.6090909090909091,0.4067972991414373,SPoSE,0,277
0.5725806451612904,0.5220585229334626,SPoSE,0,278
0.39830508474576276,0.3609829950981921,SPoSE,0,279
0.6228070175438597,0.8027215426068226,SPoSE,0,280
0.4833333333333334,0.48438681081447954,SPoSE,0,281
0.1293103448275862,0.11398545768292496,SPoSE,0,282
0.4811320754716981,0.4359052064150715,SPoSE,0,283
0.2894736842105263,0.24019478572265765,SPoSE,0,284
0.5603448275862069,0.509180257960907,SPoSE,0,285
0.575,0.4493869536198246,SPoSE,0,286
0.5666666666666667,0.5241309802690235,SPoSE,0,287
0.368421052631579,0.3630854531987206,SPoSE,0,288
0.21818181818181814,0.2698055098682283,SPoSE,0,289
0.75,0.8070252086070309,SPoSE,0,290
0.6944444444444444,0.7882540924463021,SPoSE,0,291
0.24528301886792447,0.2886945018678677,SPoSE,0,292
0.5089285714285714,0.4689280971012468,SPoSE,0,293
0.967741935483871,0.917591538653338,SPoSE,0,294
0.4098360655737705,0.3506161974850041,SPoSE,0,295
0.10169491525423724,0.10014381537947693,SPoSE,0,296
0.423728813559322,0.40062412615450904,SPoSE,0,297
0.2946428571428572,0.3009128367375066,SPoSE,0,298
0.18103448275862066,0.1497345093967528,SPoSE,0,299
0.4181818181818182,0.44101392358359554,SPoSE,0,300
0.48245614035087714,0.3514856558267816,SPoSE,0,301
0.3793103448275862,0.4634564629229464,SPoSE,0,302
0.6206896551724138,0.7558447215112293,SPoSE,0,303
0.2033898305084746,0.22377586836373334,SPoSE,0,304
0.4196428571428572,0.34119368556946716,SPoSE,0,305
0.9098360655737705,0.7876003982764873,SPoSE,0,306
0.639344262295082,0.5268842111902379,SPoSE,0,307
0.38983050847457634,0.43742711948720575,SPoSE,0,308
0.20192307692307687,0.15129533022279584,SPoSE,0,309
0.16666666666666663,0.16400119125819687,SPoSE,0,310
0.603448275862069,0.6254925894672705,SPoSE,0,311
0.21052631578947367,0.25195833915892446,SPoSE,0,312
0.42105263157894735,0.24615996719336153,SPoSE,0,313
0.28301886792452824,0.2134751365495604,SPoSE,0,314
0.3076923076923077,0.38095162192878895,SPoSE,0,315
0.423728813559322,0.19922753685592434,SPoSE,0,316
0.2596153846153846,0.16733874442937674,SPoSE,0,317
0.38983050847457634,0.29311448846158034,SPoSE,0,318
0.2142857142857143,0.17910377314622455,SPoSE,0,319
0.17272727272727273,0.13176571207182244,SPoSE,0,320
0.160377358490566,0.26960548449925004,SPoSE,0,321
0.3839285714285714,0.4727725076621277,SPoSE,0,322
0.29166666666666674,0.15771255167415477,SPoSE,0,323
0.21296296296296302,0.2316099262468216,SPoSE,0,324
0.2192982456140351,0.17315659908493322,SPoSE,0,325
0.1875,0.10989748686112993,SPoSE,0,326
0.18103448275862066,0.14609637136172451,SPoSE,0,327
0.2685185185185186,0.172999730301468,SPoSE,0,328
0.2844827586206897,0.2731487200753204,SPoSE,0,329
0.1696428571428572,0.13024697081817305,SPoSE,0,330
0.10344827586206895,0.09413394178483768,SPoSE,0,331
0.38181818181818183,0.2479726169184661,SPoSE,0,332
0.19491525423728817,0.1487541143563755,SPoSE,0,333
0.11403508771929827,0.14137758325059813,SPoSE,0,334
0.46226415094339623,0.3815509002685042,SPoSE,0,335
0.2090909090909091,0.23478239465447379,SPoSE,0,336
0.38983050847457634,0.320778768157636,SPoSE,0,337
0.5,0.3845063401012256,SPoSE,0,338
0.24193548387096775,0.25487254589976976,SPoSE,0,339
0.3090909090909091,0.16114844226063585,SPoSE,0,340
0.37735849056603776,0.1823182593414661,SPoSE,0,341
0.15573770491803285,0.0994149806508272,SPoSE,0,342
0.18181818181818188,0.10567627947420452,SPoSE,0,343
0.6229508196721312,0.4663313605346526,SPoSE,0,344
0.11864406779661019,0.11854993089421678,SPoSE,0,345
0.19999999999999996,0.12505994174544427,SPoSE,0,346
0.2592592592592593,0.13683915772897506,SPoSE,0,347
0.32407407407407407,0.25392168987915326,SPoSE,0,348
0.3220338983050848,0.26918241673107124,SPoSE,0,349
0.4122807017543859,0.38593010115377446,SPoSE,0,350
0.17924528301886788,0.23006874406826197,SPoSE,0,351
0.5877192982456141,0.4884245605176073,SPoSE,0,352
0.4285714285714286,0.3079212209435573,SPoSE,0,353
0.5803571428571429,0.5209908751762743,SPoSE,0,354
0.3620689655172413,0.298553428998992,SPoSE,0,355
0.42727272727272725,0.4392070057441579,SPoSE,0,356
0.3508771929824561,0.43686594624645975,SPoSE,0,357
0.41666666666666674,0.3994686187394644,SPoSE,0,358
0.11290322580645162,0.15923356203552344,SPoSE,0,359
0.19827586206896552,0.23045776781244498,SPoSE,0,360
0.6833333333333333,0.5780886760381698,SPoSE,0,361
0.16666666666666663,0.20696726369948035,SPoSE,0,362
0.423728813559322,0.4680152428576962,SPoSE,0,363
0.2068965517241379,0.17157947155356962,SPoSE,0,364
0.26415094339622636,0.19870797541812055,SPoSE,0,365
0.23275862068965514,0.31165450073517836,SPoSE,0,366
0.5298507462686567,0.490312219222742,SPoSE,0,367
0.5084745762711864,0.4753421929935085,SPoSE,0,368
0.2704918032786885,0.28577807919403514,SPoSE,0,369
0.11864406779661019,0.15419074381066897,SPoSE,0,370
0.5865384615384616,0.6117167803267903,SPoSE,0,371
0.2542372881355932,0.24314950384481943,SPoSE,0,372
0.31896551724137934,0.295522226979418,SPoSE,0,373
0.2338709677419355,0.3272404114902527,SPoSE,0,374
0.13207547169811318,0.20958141583512777,SPoSE,0,375
0.5701754385964912,0.4262681478265794,SPoSE,0,376
0.4363636363636363,0.3659505681680026,SPoSE,0,377
0.31034482758620685,0.3122955866042078,SPoSE,0,378
0.21969696969696972,0.17144165992420315,SPoSE,0,379
0.30833333333333335,0.3601697092417218,SPoSE,0,380
0.10526315789473684,0.1437714822899273,SPoSE,0,381
0.2321428571428572,0.18109807736649805,SPoSE,0,382
0.7946428571428571,0.8354324468992044,SPoSE,0,383
0.3359375,0.19316843762298527,SPoSE,0,384
0.2857142857142857,0.2790562179507509,SPoSE,0,385
0.46226415094339623,0.3336688762028876,SPoSE,0,386
0.33606557377049184,0.3644676824052321,SPoSE,0,387
0.36111111111111116,0.2746168745695685,SPoSE,0,388
0.2966101694915254,0.19801450822512073,SPoSE,0,389
0.5086206896551724,0.5473552614832193,SPoSE,0,390
0.2033898305084746,0.2920463584926977,SPoSE,0,391
0.2192982456140351,0.24965439087477848,SPoSE,0,392
0.5803571428571429,0.670480449938873,SPoSE,0,393
0.33333333333333326,0.3483848539289347,SPoSE,0,394
0.2807017543859649,0.3827355443262839,SPoSE,0,395
0.3070175438596492,0.3134218602837146,SPoSE,0,396
0.43965517241379315,0.4396995338236989,SPoSE,0,397
0.4285714285714286,0.4508016741448857,SPoSE,0,398
0.1785714285714286,0.1431195599040951,SPoSE,0,399
0.287037037037037,0.3628505347791722,SPoSE,0,400
0.23728813559322037,0.21110513644695997,SPoSE,0,401
0.25,0.3109943631382576,SPoSE,0,402
0.34905660377358494,0.37726381632401657,SPoSE,0,403
0.3070175438596492,0.37945564527251135,SPoSE,0,404
0.26363636363636367,0.34601850701929104,SPoSE,0,405
0.2232142857142857,0.23021439274836705,SPoSE,0,406
0.33018867924528306,0.36981764785310983,SPoSE,0,407
0.27450980392156865,0.37059039417410566,SPoSE,0,408
0.2627118644067796,0.32013642813223486,SPoSE,0,409
0.26363636363636367,0.34335938797026583,SPoSE,0,410
0.4636363636363636,0.35134084598450427,SPoSE,0,411
0.43965517241379315,0.41204391017294906,SPoSE,0,412
0.21551724137931028,0.18757888102418224,SPoSE,0,413
0.3916666666666666,0.4188401309721065,SPoSE,0,414
0.21666666666666667,0.25589204773838464,SPoSE,0,415
0.39473684210526316,0.24391159452541736,SPoSE,0,416
0.2857142857142857,0.3831575757234439,SPoSE,0,417
0.26190476190476186,0.27180496459066467,SPoSE,0,418
0.1964285714285714,0.2931832496721545,SPoSE,0,419
0.31034482758620685,0.32432692787296996,SPoSE,0,420
0.20370370370370372,0.29567123034935483,SPoSE,0,421
0.13157894736842102,0.24840840373010478,SPoSE,0,422
0.4385964912280702,0.43870630832988516,SPoSE,0,423
0.5892857142857143,0.5630465795358581,SPoSE,0,424
0.27586206896551724,0.25879821227877775,SPoSE,0,425
0.3793103448275862,0.3809708515660329,SPoSE,0,426
0.23728813559322037,0.3145149239634863,SPoSE,0,427
0.4537037037037037,0.4118097581838926,SPoSE,0,428
0.31034482758620685,0.34885285999734844,SPoSE,0,429
0.2410714285714286,0.37075788996769776,SPoSE,0,430
0.421875,0.4409530750561168,SPoSE,0,431
0.5,0.43295488696198237,SPoSE,0,432
0.3909090909090909,0.44275258194645856,SPoSE,0,433
0.3157894736842105,0.4298407973861698,SPoSE,0,434
0.4568965517241379,0.4367899433623462,SPoSE,0,435
0.21052631578947367,0.1921540944841142,SPoSE,0,436
0.24137931034482762,0.2934639867463092,SPoSE,0,437
0.12264150943396224,0.17645631549229365,SPoSE,0,438
0.36363636363636365,0.3323388962979154,SPoSE,0,439
0.3571428571428572,0.35594579221890993,SPoSE,0,440
0.5703125,0.3646952352266426,SPoSE,0,441
0.3416666666666667,0.450542193830201,SPoSE,0,442
0.22499999999999998,0.35496589771112297,SPoSE,0,443
0.5982142857142857,0.4648362468324293,SPoSE,0,444
0.39473684210526316,0.45289973852787846,SPoSE,0,445
0.1454545454545455,0.22547594958916772,SPoSE,0,446
0.2457627118644068,0.313199761201419,SPoSE,0,447
0.5,0.3626031683777536,SPoSE,0,448
0.4426229508196722,0.385965531628869,SPoSE,0,449
0.07627118644067798,0.10214105087376543,SPoSE,0,450
0.27192982456140347,0.34732201000749696,SPoSE,0,451
